id;created_at;text;TEXT.1;TOKENISASI;STOP_REMOVAL;label
1,61592E+18;19/01/2023 11:09; areajulid ada orang yg masih mempertanyakan kinerja polisi aja udah aneh ga heran kalo ada isilop yg kenapa2 contoh kya isilop kena tembak di papua respon netizen malah seneng ; AREAJULID Ada orang yg masih mempertanyakan kinerja polisi aja udah aneh Ga heran kalo ada isilop yg kenapa2 contoh kya isilop kena tembak di Papua respon netizen malah seneng ;['', 'areajulid', 'ada', 'orang', 'yg', 'masih', 'mempertanyakan', 'kinerja', 'polisi', 'aja', 'udah', 'aneh', 'ga', 'heran', 'kalo', 'ada', 'isilop', 'yg', 'kenapa2', 'contoh', 'kya', 'isilop', 'kena', 'tembak', 'di', 'papua', 'respon', 'netizen', 'malah', 'seneng', '']; areajulid orang yg kinerja polisi aja udah aneh ga heran kalo isilop yg kenapa2 contoh kya isilop kena tembak papua respon netizen seneng ;negatif
1,61592E+18;19/01/2023 11:01; tanyakanrl hasanbunir apa polisi gak bisa bedakan laporan orang hilang dan minta pertolongan orang hilang emang nunggu 1 x 24 jam lah kalo laporan penculikan kok disuruh nunggu 1 x 24 jam malu saya dengan kinerja polisi; tanyakanrl hasanbunir Apa polisi gak bisa bedakan laporan orang hilang dan minta pertolongan Orang hilang emang nunggu 1 x 24 jam lah kalo laporan penculikan kok disuruh nunggu 1 x 24 jam MALU SAYA DENGAN KINERJA POLISI;['', 'tanyakanrl', 'hasanbunir', 'apa', 'polisi', 'gak', 'bisa', 'bedakan', 'laporan', 'orang', 'hilang', 'dan', 'minta', 'pertolongan', 'orang', 'hilang', 'emang', 'nunggu', '1', 'x', '24', 'jam', 'lah', 'kalo', 'laporan', 'penculikan', 'kok', 'disuruh', 'nunggu', '1', 'x', '24', 'jam', 'malu', 'saya', 'dengan', 'kinerja', 'polisi']; tanyakanrl hasanbunir polisi gak bedakan laporan orang hilang pertolongan orang hilang emang nunggu 1 x 24 jam kalo laporan penculikan disuruh nunggu 1 x 24 jam malu kinerja polisi;negatif
1,6159E+18;19/01/2023 09:35; bowoisme1 irwan2yah1 semua ada prosesnya tp jangan nafikkan kinerja kepolisian yg nyatanya ada perubahan silakan di cek dan ajukan komplain kita masyarakat punya hak bertanya polisi jogja disiplin dan loyal krn ayahku jg polisi; Bowoisme1 Irwan2yah1 Semua ada prosesnya tp jangan nafikkan kinerja kepolisian yg nyatanya ada perubahan Silakan di cek dan ajukan komplain kita masyarakat punya hak bertanya Polisi Jogja disiplin dan loyal Krn ayahku jg polisi;['', 'bowoisme1', 'irwan2yah1', 'semua', 'ada', 'prosesnya', 'tp', 'jangan', 'nafikkan', 'kinerja', 'kepolisian', 'yg', 'nyatanya', 'ada', 'perubahan', 'silakan', 'di', 'cek', 'dan', 'ajukan', 'komplain', 'kita', 'masyarakat', 'punya', 'hak', 'bertanya', 'polisi', 'jogja', 'disiplin', 'dan', 'loyal', 'krn', 'ayahku', 'jg', 'polisi']; bowoisme1 irwan2yah1 prosesnya tp nafikkan kinerja kepolisian yg perubahan silakan cek ajukan komplain masyarakat hak polisi jogja disiplin loyal krn ayahku jg polisi;positif
1,6159E+18;19/01/2023 09:19; humaspoldajbr mantap pa saya seneng dengan kinerja polisi semoga negara kita aman kondusif dengan hadirnya polri di tengah masyarakat tetep semangat pa untuk masyarakat ; humaspoldajbr Mantap pa saya seneng dengan kinerja polisi semoga negara kita aman kondusif dengan hadirnya polri di tengah masyarakat tetep semangat pa untuk masyarakat ;['', 'humaspoldajbr', 'mantap', 'pa', 'saya', 'seneng', 'dengan', 'kinerja', 'polisi', 'semoga', 'negara', 'kita', 'aman', 'kondusif', 'dengan', 'hadirnya', 'polri', 'di', 'tengah', 'masyarakat', 'tetep', 'semangat', 'pa', 'untuk', 'masyarakat', '']; humaspoldajbr mantap pa seneng kinerja polisi semoga negara aman kondusif hadirnya polri masyarakat tetep semangat pa masyarakat ;positif
1,61588E+18;19/01/2023 08:12;raimanur gerakan pensiun dini masal menurut saya karena kinerja pemerintah ri yang sangat buruk akan sangat memberatkan seluruh masyarakat indonesia yang non asn pns tni polri;Raimanur gerakan pensiun Dini masal menurut saya karena kinerja pemerintah RI yang sangat buruk Akan sangat memberatkan seluruh masyarakat Indonesia yang non ASN PNS TNI polri;['raimanur', 'gerakan', 'pensiun', 'dini', 'masal', 'menurut', 'saya', 'karena', 'kinerja', 'pemerintah', 'ri', 'yang', 'sangat', 'buruk', 'akan', 'sangat', 'memberatkan', 'seluruh', 'masyarakat', 'indonesia', 'yang', 'non', 'asn', 'pns', 'tni', 'polri'];raimanur gerakan pensiun masal kinerja pemerintah ri buruk memberatkan masyarakat indonesia non asn pns tni polri;negatif
1,61584E+18;19/01/2023 05:14; humaspoldasumut irwan2yah1 divhumas polri listyosigitp waduh pak kinerja anggota bpk kok buruk sekali ya kenapa gk copot aja pak klo da gk bagus kinerja copot seluruh jajaran dibawahnya mutasikan mereka sudah terlalu nyaman ayo kerja yng amanah pak biar berkah; HumasPoldaSumut Irwan2yah1 DivHumas Polri ListyoSigitP Waduh Pak Kinerja anggota Bpk kok buruk sekali ya kenapa gk copot aja Pak klo da gk bagus kinerja copot seluruh jajaran dibawahnya mutasikan mereka sudah terlalu nyaman Ayo kerja yng amanah Pak biar berkah;['', 'humaspoldasumut', 'irwan2yah1', 'divhumas', 'polri', 'listyosigitp', 'waduh', 'pak', 'kinerja', 'anggota', 'bpk', 'kok', 'buruk', 'sekali', 'ya', 'kenapa', 'gk', 'copot', 'aja', 'pak', 'klo', 'da', 'gk', 'bagus', 'kinerja', 'copot', 'seluruh', 'jajaran', 'dibawahnya', 'mutasikan', 'mereka', 'sudah', 'terlalu', 'nyaman', 'ayo', 'kerja', 'yng', 'amanah', 'pak', 'biar', 'berkah']; humaspoldasumut irwan2yah1 divhumas polri listyosigitp kinerja anggota bpk buruk ya gk copot aja klo da gk bagus kinerja copot jajaran dibawahnya mutasikan nyaman ayo kerja yng amanah biar berkah;negatif
1,61573E+18;18/01/2023 22:12; areajulid masih gini kinerja polisi kumandan listyosigitp ; AREAJULID Masih gini kinerja polisi kumandan ListyoSigitP ;['', 'areajulid', 'masih', 'gini', 'kinerja', 'polisi', 'kumandan', 'listyosigitp', '']; areajulid gini kinerja polisi kumandan listyosigitp ;negatif
1,61572E+18;18/01/2023 21:47; tanyakanrl masih awal tahun polisi wakanda sudah menunjukkan kinerja terbaiknya yg sesuai sop selagi blm 1x24 jam tdk peduli korban sekarat atau apapun tetap hrs menunggu ; tanyakanrl masih awal tahun polisi wakanda sudah menunjukkan kinerja terbaiknya yg sesuai SOP selagi blm 1x24 jam tdk peduli korban sekarat atau apapun tetap hrs menunggu ;['', 'tanyakanrl', 'masih', 'awal', 'tahun', 'polisi', 'wakanda', 'sudah', 'menunjukkan', 'kinerja', 'terbaiknya', 'yg', 'sesuai', 'sop', 'selagi', 'blm', '1x24', 'jam', 'tdk', 'peduli', 'korban', 'sekarat', 'atau', 'apapun', 'tetap', 'hrs', 'menunggu', '']; tanyakanrl polisi wakanda kinerja terbaiknya yg sesuai sop selagi blm 1x24 jam tdk peduli korban sekarat apapun hrs menunggu ;negatif
1,61571E+18;18/01/2023 21:06;sdr nizar juni yang merupakan staf desa bojong rangkas kecamatan ciampea kabupaten bogor mengapresiasikan kinerja kapolres bogor dan polsek jajarannya dalam pengamanan nataru 2023 berjalan dengan baik dan lancar berkat kerja keras polri khususnya polres bogor dan;Sdr Nizar Juni yang merupakan Staf Desa Bojong Rangkas Kecamatan Ciampea Kabupaten Bogor Mengapresiasikan kinerja Kapolres Bogor dan Polsek Jajarannya dalam pengamanan NATARU 2023 berjalan dengan baik dan lancar berkat kerja keras Polri khususnya Polres Bogor dan;['sdr', 'nizar', 'juni', 'yang', 'merupakan', 'staf', 'desa', 'bojong', 'rangkas', 'kecamatan', 'ciampea', 'kabupaten', 'bogor', 'mengapresiasikan', 'kinerja', 'kapolres', 'bogor', 'dan', 'polsek', 'jajarannya', 'dalam', 'pengamanan', 'nataru', '2023', 'berjalan', 'dengan', 'baik', 'dan', 'lancar', 'berkat', 'kerja', 'keras', 'polri', 'khususnya', 'polres', 'bogor', 'dan'];sdr nizar juni staf desa bojong rangkas kecamatan ciampea kabupaten bogor mengapresiasikan kinerja kapolres bogor polsek jajarannya pengamanan nataru 2023 berjalan lancar berkat kerja keras polri polres bogor;positif
1,61571E+18;18/01/2023 20:59; tanyakanrl itulah hebatnya kinerja kepolisian ri mengajarkan rakyat utk mandiri menghadapi penjahat divhumas polri listyosigitp ; tanyakanrl Itulah hebatnya kinerja kepolisian RI mengajarkan rakyat utk mandiri menghadapi penjahat DivHumas Polri ListyoSigitP ;['', 'tanyakanrl', 'itulah', 'hebatnya', 'kinerja', 'kepolisian', 'ri', 'mengajarkan', 'rakyat', 'utk', 'mandiri', 'menghadapi', 'penjahat', 'divhumas', 'polri', 'listyosigitp', '']; tanyakanrl hebatnya kinerja kepolisian ri mengajarkan rakyat utk mandiri menghadapi penjahat divhumas polri listyosigitp ;negatif
1,6157E+18;18/01/2023 20:01;sebagai bentuk apresiasi kinerja kepolisian setempat https t co xamvte1cas;sebagai bentuk apresiasi kinerja kepolisian setempat https t co XAmVte1CAs;['sebagai', 'bentuk', 'apresiasi', 'kinerja', 'kepolisian', 'setempat', 'https', 't', 'co', 'xamvte1cas'];bentuk apresiasi kinerja kepolisian https t co xamvte1cas;positif
1,61567E+18;18/01/2023 18:24;udah cape gua ngetawain kinerja polisi luar negeri https t co slcine49cp;Udah cape gua ngetawain kinerja polisi luar negeri https t co sLCINe49cP;['udah', 'cape', 'gua', 'ngetawain', 'kinerja', 'polisi', 'luar', 'negeri', 'https', 't', 'co', 'slcine49cp'];udah cape gua ngetawain kinerja polisi negeri https t co slcine49cp;negatif
1,61564E+18;18/01/2023 16:33; addxtiv rezaimamri goodgamingg mazzini gsp apakah anda percaya dengan kinerja polisi apakah anda tetap denial ; addxtiv rezaimamri GoodGaminGG mazzini gsp Apakah Anda percaya dengan kinerja polisi Apakah Anda tetap denial ;['', 'addxtiv', 'rezaimamri', 'goodgamingg', 'mazzini', 'gsp', 'apakah', 'anda', 'percaya', 'dengan', 'kinerja', 'polisi', 'apakah', 'anda', 'tetap', 'denial', '']; addxtiv rezaimamri goodgamingg mazzini gsp percaya kinerja polisi denial ;negatif
1,61561E+18;18/01/2023 14:23;apabila sobat polri ingin melaporkan perilaku menyimpang serta kinerja anggota polri pns polri polda kalbar bisa langsung menghubungi nomor wa yanduan atau scan barcode di atas yang nantinya akan terhubung langsung ke admin bag yanduan divpropam mabes polri bidpropampoldakalbar https t co gwcbwjvsce;Apabila sobat polri ingin melaporkan perilaku menyimpang serta kinerja anggota Polri PNS Polri Polda Kalbar bisa langsung menghubungi nomor WA yanduan atau scan barcode di atas yang nantinya akan terhubung langsung ke admin Bag Yanduan Divpropam Mabes Polri bidpropampoldakalbar https t co gwcBWjvscE;['apabila', 'sobat', 'polri', 'ingin', 'melaporkan', 'perilaku', 'menyimpang', 'serta', 'kinerja', 'anggota', 'polri', 'pns', 'polri', 'polda', 'kalbar', 'bisa', 'langsung', 'menghubungi', 'nomor', 'wa', 'yanduan', 'atau', 'scan', 'barcode', 'di', 'atas', 'yang', 'nantinya', 'akan', 'terhubung', 'langsung', 'ke', 'admin', 'bag', 'yanduan', 'divpropam', 'mabes', 'polri', 'bidpropampoldakalbar', 'https', 't', 'co', 'gwcbwjvsce'];sobat polri melaporkan perilaku menyimpang kinerja anggota polri pns polri polda kalbar langsung menghubungi nomor wa yanduan scan barcode terhubung langsung admin bag yanduan divpropam mabes polri bidpropampoldakalbar https t co gwcbwjvsce;positif
1,61556E+18;18/01/2023 11:04;ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri khususnya polres banjar dari https t co qtw4awrnoe karangtaruna pemuda karangtarunaindonesia trending;Ketua Karang Taruna Kota Banjar Apresiasi Keberhasilan Kinerja Polri Khususnya Polres Banjar dari https t co Qtw4AwRnOE karangtaruna pemuda karangtarunaindonesia trending;['ketua', 'karang', 'taruna', 'kota', 'banjar', 'apresiasi', 'keberhasilan', 'kinerja', 'polri', 'khususnya', 'polres', 'banjar', 'dari', 'https', 't', 'co', 'qtw4awrnoe', 'karangtaruna', 'pemuda', 'karangtarunaindonesia', 'trending'];ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri polres banjar https t co qtw4awrnoe karangtaruna pemuda karangtarunaindonesia trending;positif
1,61556E+18;18/01/2023 10:46; humaspoldajatim divhumas polri polisipenolongpresisi polisiganteng polisijawatimurganteng polisijatimganteng divhumas polri humaspoldajatim semoga bermanfaat dalam meningkatkan kinerja dalam melayani masyarakat ; HumasPoldaJatim DivHumas Polri polisipenolongpresisi polisiganteng polisijawatimurganteng polisijatimganteng DivHumas Polri HumasPoldaJatim Semoga bermanfaat dalam meningkatkan kinerja dalam melayani masyarakat ;['', 'humaspoldajatim', 'divhumas', 'polri', 'polisipenolongpresisi', 'polisiganteng', 'polisijawatimurganteng', 'polisijatimganteng', 'divhumas', 'polri', 'humaspoldajatim', 'semoga', 'bermanfaat', 'dalam', 'meningkatkan', 'kinerja', 'dalam', 'melayani', 'masyarakat', '']; humaspoldajatim divhumas polri polisipenolongpresisi polisiganteng polisijawatimurganteng polisijatimganteng divhumas polri humaspoldajatim semoga bermanfaat meningkatkan kinerja melayani masyarakat ;positif
1,61555E+18;18/01/2023 10:34; polresta bms semoga dengan kinerja baik polresta banyumas dapat menaikkan kepercayaan masyarakat kepada institusi polri ; Polresta Bms semoga dengan kinerja baik polresta banyumas dapat menaikkan kepercayaan masyarakat kepada institusi polri ;['', 'polresta', 'bms', 'semoga', 'dengan', 'kinerja', 'baik', 'polresta', 'banyumas', 'dapat', 'menaikkan', 'kepercayaan', 'masyarakat', 'kepada', 'institusi', 'polri', '']; polresta bms semoga kinerja polresta banyumas menaikkan kepercayaan masyarakat institusi polri ;positif
1,61555E+18;18/01/2023 10:09; mamba oke terimakasih sobat polri sinergitas tni polri tentu tak akan pernah lepas dari peran dan dukungan masyarakat maka dari itu mohon dukungan dan doa untuk tni polri ya sobat demi kinerja dan pengabdian yang semakin baik untuk memelihara kamtibmas di nkri ; mamba oke Terimakasih sobat polri Sinergitas TNI Polri tentu tak akan pernah lepas dari peran dan dukungan masyarakat Maka dari itu mohon dukungan dan doa untuk TNI Polri ya sobat demi kinerja dan pengabdian yang semakin baik untuk memelihara Kamtibmas di NKRI ;['', 'mamba', 'oke', 'terimakasih', 'sobat', 'polri', 'sinergitas', 'tni', 'polri', 'tentu', 'tak', 'akan', 'pernah', 'lepas', 'dari', 'peran', 'dan', 'dukungan', 'masyarakat', 'maka', 'dari', 'itu', 'mohon', 'dukungan', 'dan', 'doa', 'untuk', 'tni', 'polri', 'ya', 'sobat', 'demi', 'kinerja', 'dan', 'pengabdian', 'yang', 'semakin', 'baik', 'untuk', 'memelihara', 'kamtibmas', 'di', 'nkri', '']; mamba oke terimakasih sobat polri sinergitas tni polri lepas peran dukungan masyarakat mohon dukungan doa tni polri ya sobat kinerja pengabdian memelihara kamtibmas nkri ;positif
1,61554E+18;18/01/2023 10:00; yogiekosaputra2 terimakasih atas responnya sobat polri kami akan berusaha sebaik mungkin untuk menindaklanjuti sesuai dengan hukum yang berlaku mohon dukungannya peran serta masyarakat juga sangat membantu untuk memberantas narkoba dan membantu kinerja kepolisian terimakasih ; yogiekosaputra2 Terimakasih atas responnya sobat Polri Kami akan berusaha sebaik mungkin untuk menindaklanjuti sesuai dengan hukum yang berlaku Mohon dukungannya peran serta masyarakat juga sangat membantu untuk memberantas narkoba dan membantu kinerja kepolisian Terimakasih ;['', 'yogiekosaputra2', 'terimakasih', 'atas', 'responnya', 'sobat', 'polri', 'kami', 'akan', 'berusaha', 'sebaik', 'mungkin', 'untuk', 'menindaklanjuti', 'sesuai', 'dengan', 'hukum', 'yang', 'berlaku', 'mohon', 'dukungannya', 'peran', 'serta', 'masyarakat', 'juga', 'sangat', 'membantu', 'untuk', 'memberantas', 'narkoba', 'dan', 'membantu', 'kinerja', 'kepolisian', 'terimakasih', '']; yogiekosaputra2 terimakasih responnya sobat polri berusaha menindaklanjuti sesuai hukum berlaku mohon dukungannya peran masyarakat membantu memberantas narkoba membantu kinerja kepolisian terimakasih ;positif
1,61538E+18;17/01/2023 23:15;rt restubu91084539 divhumas polri saya jadi ragu dengan kinerja kapolri kemarin saya sudah sangat pecaya dgn polri tapi dgn kejadian i ;RT RestuBu91084539 DivHumas Polri Saya jadi ragu dengan kinerja kapolri Kemarin saya sudah sangat pecaya dgn polri Tapi dgn kejadian i ;['rt', 'restubu91084539', 'divhumas', 'polri', 'saya', 'jadi', 'ragu', 'dengan', 'kinerja', 'kapolri', 'kemarin', 'saya', 'sudah', 'sangat', 'pecaya', 'dgn', 'polri', 'tapi', 'dgn', 'kejadian', 'i', ''];rt restubu91084539 divhumas polri ragu kinerja kapolri kemarin pecaya dgn polri dgn kejadian i ;negatif
1,61533E+18;17/01/2023 19:48;area manager pt jasa marga tollroad operator jmto ruas padaleunyi cipularang apresiasi kinerja polri menjaga sinergitas saat kegiatan ops nataru 2022 https t co d1opbso7yy;Area Manager PT Jasa Marga Tollroad Operator JMTO Ruas Padaleunyi Cipularang Apresiasi Kinerja Polri menjaga Sinergitas saat Kegiatan Ops Nataru 2022 https t co d1opbsO7Yy;['area', 'manager', 'pt', 'jasa', 'marga', 'tollroad', 'operator', 'jmto', 'ruas', 'padaleunyi', 'cipularang', 'apresiasi', 'kinerja', 'polri', 'menjaga', 'sinergitas', 'saat', 'kegiatan', 'ops', 'nataru', '2022', 'https', 't', 'co', 'd1opbso7yy'];area manager pt jasa marga tollroad operator jmto ruas padaleunyi cipularang apresiasi kinerja polri menjaga sinergitas kegiatan ops nataru 2022 https t co d1opbso7yy;positif
1,6153E+18;17/01/2023 17:36; senoittalk detikcom kalau polisi yang bawa mobil dan ada bocil begitu harusnya sih yang salah bocil karena bakal dianggap menghambat kinerja gitu ga sih cmiiw; SenoIttalk detikcom Kalau polisi yang bawa mobil dan ada bocil begitu harusnya sih yang salah bocil Karena bakal dianggap menghambat kinerja gitu ga sih CMIIW;['', 'senoittalk', 'detikcom', 'kalau', 'polisi', 'yang', 'bawa', 'mobil', 'dan', 'ada', 'bocil', 'begitu', 'harusnya', 'sih', 'yang', 'salah', 'bocil', 'karena', 'bakal', 'dianggap', 'menghambat', 'kinerja', 'gitu', 'ga', 'sih', 'cmiiw']; senoittalk detikcom polisi bawa mobil bocil sih salah bocil dianggap menghambat kinerja gitu ga sih cmiiw;negatif
1,61529E+18;17/01/2023 17:25;iman soleh seniman budayawan jabar pengajar isbi bandung berikan apresiasi kinerja polri bapak iman soleh komunitas celah celah langit jalan dr setiabudi gg bapak eni no 8 169 a kel ledeng kec cidadap kota bandung wilkum polsek cidadap polrestabes bandung selasa 17 01 23 https t co pqvfjbxc4q;Iman Soleh Seniman Budayawan JABAR Pengajar ISBI Bandung Berikan Apresiasi Kinerja Polri Bapak Iman Soleh Komunitas Celah Celah Langit Jalan Dr Setiabudi Gg Bapak Eni No 8 169 A Kel Ledeng Kec Cidadap Kota Bandung Wilkum Polsek Cidadap Polrestabes Bandung Selasa 17 01 23 https t co pqvfJBxC4Q;['iman', 'soleh', 'seniman', 'budayawan', 'jabar', 'pengajar', 'isbi', 'bandung', 'berikan', 'apresiasi', 'kinerja', 'polri', 'bapak', 'iman', 'soleh', 'komunitas', 'celah', 'celah', 'langit', 'jalan', 'dr', 'setiabudi', 'gg', 'bapak', 'eni', 'no', '8', '169', 'a', 'kel', 'ledeng', 'kec', 'cidadap', 'kota', 'bandung', 'wilkum', 'polsek', 'cidadap', 'polrestabes', 'bandung', 'selasa', '17', '01', '23', 'https', 't', 'co', 'pqvfjbxc4q'];iman soleh seniman budayawan jabar pengajar isbi bandung apresiasi kinerja polri iman soleh komunitas celah celah langit jalan dr setiabudi gg eni no 8 169 a kel ledeng kec cidadap kota bandung wilkum polsek cidadap polrestabes bandung selasa 17 01 23 https t co pqvfjbxc4q;positif
1,61529E+18;17/01/2023 17:04;ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri khususnya polres banjar dari https t co bciz5hm40m karangtaruna pemuda karangtarunaindonesia trending;Ketua Karang Taruna Kota Banjar Apresiasi Keberhasilan Kinerja Polri Khususnya Polres Banjar dari https t co BcIZ5Hm40M karangtaruna pemuda karangtarunaindonesia trending;['ketua', 'karang', 'taruna', 'kota', 'banjar', 'apresiasi', 'keberhasilan', 'kinerja', 'polri', 'khususnya', 'polres', 'banjar', 'dari', 'https', 't', 'co', 'bciz5hm40m', 'karangtaruna', 'pemuda', 'karangtarunaindonesia', 'trending'];ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri polres banjar https t co bciz5hm40m karangtaruna pemuda karangtarunaindonesia trending;positif
1,61529E+18;17/01/2023 16:49;ketua fprn jawa barat beri apresiasi atas kinerja polda jawa barat dalam mengimplementasikan polri yang presisi https t co pmfl9b1z9t;Ketua FPRN Jawa Barat Beri Apresiasi Atas Kinerja Polda Jawa Barat Dalam Mengimplementasikan Polri Yang Presisi https t co PMfL9b1Z9t;['ketua', 'fprn', 'jawa', 'barat', 'beri', 'apresiasi', 'atas', 'kinerja', 'polda', 'jawa', 'barat', 'dalam', 'mengimplementasikan', 'polri', 'yang', 'presisi', 'https', 't', 'co', 'pmfl9b1z9t'];ketua fprn jawa barat apresiasi kinerja polda jawa barat mengimplementasikan polri presisi https t co pmfl9b1z9t;positif
1,61527E+18;17/01/2023 15:31;pimpinan yayasan assalam kota bandung apresiasi kinerja polri saat giat sambang bhabinkamtibmas kelurahan balonggede polsek regol polrestabes bandung aiptu agus sutiawan melaksanakan sambang dan silaturohmi kepada pimpinan yayasan assalam kh habib syarief muhammad al aydrus https t co hknjj5bd2b;Pimpinan Yayasan Assalam Kota Bandung Apresiasi Kinerja Polri Saat Giat Sambang Bhabinkamtibmas Kelurahan Balonggede Polsek Regol Polrestabes Bandung Aiptu Agus Sutiawan melaksanakan sambang Dan silaturohmi kepada Pimpinan Yayasan Assalam KH Habib Syarief Muhammad Al AYDRUS https t co HkNjJ5Bd2B;['pimpinan', 'yayasan', 'assalam', 'kota', 'bandung', 'apresiasi', 'kinerja', 'polri', 'saat', 'giat', 'sambang', 'bhabinkamtibmas', 'kelurahan', 'balonggede', 'polsek', 'regol', 'polrestabes', 'bandung', 'aiptu', 'agus', 'sutiawan', 'melaksanakan', 'sambang', 'dan', 'silaturohmi', 'kepada', 'pimpinan', 'yayasan', 'assalam', 'kh', 'habib', 'syarief', 'muhammad', 'al', 'aydrus', 'https', 't', 'co', 'hknjj5bd2b'];pimpinan yayasan assalam kota bandung apresiasi kinerja polri giat sambang bhabinkamtibmas kelurahan balonggede polsek regol polrestabes bandung aiptu agus sutiawan melaksanakan sambang silaturohmi pimpinan yayasan assalam kh habib syarief muhammad al aydrus https t co hknjj5bd2b;positif
1,61526E+18;17/01/2023 15:01;motifasi 2023 motifasi tahun https t co zlkfoe5tbt semangat dan profesional dalam melaksanakan kinerja sebagai anggota kepolisian republik indonesia dalam melayani mengayomi dan melindungi masyarakat polsektanjungharapan kamisiapmelayanianda https t co bhwqriayib;MOTIFASI 2023 MOTIFASI TAHUN https t co ZLkfoE5TBt Semangat dan profesional dalam melaksanakan kinerja sebagai Anggota Kepolisian Republik Indonesia dalam Melayani Mengayomi dan Melindungi masyarakat PolsekTanjungHarapan KamiSiapMelayaniAnda https t co bHWqRIAYiB;['motifasi', '2023', 'motifasi', 'tahun', 'https', 't', 'co', 'zlkfoe5tbt', 'semangat', 'dan', 'profesional', 'dalam', 'melaksanakan', 'kinerja', 'sebagai', 'anggota', 'kepolisian', 'republik', 'indonesia', 'dalam', 'melayani', 'mengayomi', 'dan', 'melindungi', 'masyarakat', 'polsektanjungharapan', 'kamisiapmelayanianda', 'https', 't', 'co', 'bhwqriayib'];motifasi 2023 motifasi https t co zlkfoe5tbt semangat profesional melaksanakan kinerja anggota kepolisian republik indonesia melayani mengayomi melindungi masyarakat polsektanjungharapan kamisiapmelayanianda https t co bhwqriayib;positif
1,61526E+18;17/01/2023 14:49;tokoh agama kh tengku maulana s m pimpinan majelis taklim nurhafa husnul khotimah kelurahan batununggal kec bandung kidul kota bandung apresiasi kinerja polri saat kegiatan sambang https t co 5qxxl0xeni;Tokoh Agama KH Tengku Maulana S M Pimpinan Majelis Taklim Nurhafa Husnul Khotimah Kelurahan Batununggal Kec Bandung Kidul Kota Bandung Apresiasi Kinerja Polri saat kegiatan sambang https t co 5QxxL0XENI;['tokoh', 'agama', 'kh', 'tengku', 'maulana', 's', 'm', 'pimpinan', 'majelis', 'taklim', 'nurhafa', 'husnul', 'khotimah', 'kelurahan', 'batununggal', 'kec', 'bandung', 'kidul', 'kota', 'bandung', 'apresiasi', 'kinerja', 'polri', 'saat', 'kegiatan', 'sambang', 'https', 't', 'co', '5qxxl0xeni'];tokoh agama kh tengku maulana s m pimpinan majelis taklim nurhafa husnul khotimah kelurahan batununggal kec bandung kidul kota bandung apresiasi kinerja polri kegiatan sambang https t co 5qxxl0xeni;positif
1,61525E+18;17/01/2023 14:16;ketua fkub kota dan kabupaten sukabumi apresiasi kinerja polri polripenolongpresisi https t co vfdysqztys;Ketua FKUB Kota dan Kabupaten Sukabumi Apresiasi Kinerja Polri polripenolongpresisi https t co vFdYSqztys;['ketua', 'fkub', 'kota', 'dan', 'kabupaten', 'sukabumi', 'apresiasi', 'kinerja', 'polri', 'polripenolongpresisi', 'https', 't', 'co', 'vfdysqztys'];ketua fkub kota kabupaten sukabumi apresiasi kinerja polri polripenolongpresisi https t co vfdysqztys;positif
1,61524E+18;17/01/2023 13:53;kinerja polri mendapat apresiasi dari sederet tokoh masyarakat di awal tahun 2023 ini apresiasi berdatangan dari berbagai lapisan masyarakat seperti h ahmad juheri yang merupakan ketua rt 06 rw 06 kelurahan sindang barang dalam wilayah hukum polsek bogor barat https t co ac2uyq82lm;Kinerja Polri mendapat apresiasi dari sederet tokoh masyarakat di awal tahun 2023 ini Apresiasi berdatangan dari berbagai lapisan masyarakat seperti H Ahmad Juheri yang merupakan ketua Rt 06 Rw 06 Kelurahan sindang barang dalam wilayah Hukum Polsek Bogor Barat https t co AC2uYQ82lm;['kinerja', 'polri', 'mendapat', 'apresiasi', 'dari', 'sederet', 'tokoh', 'masyarakat', 'di', 'awal', 'tahun', '2023', 'ini', 'apresiasi', 'berdatangan', 'dari', 'berbagai', 'lapisan', 'masyarakat', 'seperti', 'h', 'ahmad', 'juheri', 'yang', 'merupakan', 'ketua', 'rt', '06', 'rw', '06', 'kelurahan', 'sindang', 'barang', 'dalam', 'wilayah', 'hukum', 'polsek', 'bogor', 'barat', 'https', 't', 'co', 'ac2uyq82lm'];kinerja polri apresiasi sederet tokoh masyarakat 2023 apresiasi lapisan masyarakat h ahmad juheri ketua rt 06 rw 06 kelurahan sindang barang wilayah hukum polsek bogor barat https t co ac2uyq82lm;positif
1,61524E+18;17/01/2023 13:49;ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri khususnya polres banjar https t co wtstanqtwa;Ketua Karang Taruna Kota Banjar Apresiasi Keberhasilan Kinerja Polri Khususnya Polres Banjar https t co WtStAnqTWa;['ketua', 'karang', 'taruna', 'kota', 'banjar', 'apresiasi', 'keberhasilan', 'kinerja', 'polri', 'khususnya', 'polres', 'banjar', 'https', 't', 'co', 'wtstanqtwa'];ketua karang taruna kota banjar apresiasi keberhasilan kinerja polri polres banjar https t co wtstanqtwa;positif
